Order_Id,Sales,Revenue,Profit,Customer_Id,Customer_Full_Name,Date,Product_Name,Product_Category,Country,City,Taxes,Price,Coast_of_Product,Disscounts,Shipping_Cost,Payment_Method,Sales_Channel,SalesPerson,Currency
15002,7,5487.44,312.76,2472,Fatima Ibrahim,1/30/2025,Laptop,Gadgets,Spain,Madrid,1071.97,783.92,582.67,0,24.02,Bank Transfer,Partner,A. Johnson,EUR
15003,5,3750.45,140.75,1371,Ali Silva,1/1/2025,Keyboard,Electronic,USA,New York,591.65,750.09,598.42,0,25.95,Cash,Direct,K. Haddad,MAD
15004,1,604.98,97.41,2352,Youssef Silva,12/27/2023,Keyboard,Gadgets,Morocco,Casablanca,57.67,604.98,443.96,0,5.94,Cash,Retail,Unknown,USD
15005,1,45.544,-46.576,2748,Youssef Smith,4/16/2025,Laptop,Electronic,Morocco,Casablanca,6.8,56.93,36.85,0.2,48.47,Credit Card,Online,L. Martin,EUR
15006,5,5013.04,1390.01,1912,John Rossi,10/29/2024,Keyboard,Gadgets,Morocco,Casablanca,319.36,1253.26,651.54,0.2,45.97,Crypto,Direct,Unknown,USD
15007,6,8411.82,1656.45,1012,Luis Dubois,11/1/2024,Mouse,Electronic,Germany,Berlin,1153.82,1401.97,930.34,0,19.51,PayPal,Partner,Unknown,EUR
15008,4,3285.52,945.1,1356,Maria Kowalski,12/18/2023,Laptop,Electronic,Morocco,Casablanca,207.71,821.38,527.16,0,24.07,Cash,Online,M. Lopez,USD
15009,6,1840.488,507.558,2409,Lucas Rossi,1/14/2025,Phone,Electronic,UAE,Dubai,93.22,360.88,200.28,0.15,38.03,Cash,Retail,Unknown,USD
15010,7,5927.936,2385.856,1851,John Kowalski,6/27/2023,Tablet,Tech,USA,New York,476.19,1058.56,434.02,0.2,27.75,Crypto,Direct,A. Johnson,USD
15011,4,2364.87,376.7,2291,Noah Haddad,9/11/2023,Monitor,Tech,Spain,Madrid,233.47,695.55,438.6,0.15,0.3,Credit Card,Direct,Unknown,USD
15012,7,6123.04,2313.23,2654,Lucas Haddad,11/28/2024,Monitor,Tech,Spain,Madrid,0,874.72,540.48,0,26.45,Bank Transfer,Partner,Unknown,USD
15013,7,1254.064,225.834,1475,Youssef Khan,1/19/2024,Laptop,Tech,France,Paris,188,223.94,114.58,0.2,38.17,Crypto,Online,A. Johnson,MAD
15014,1,477.765,145.775,2837,Maria Garcia,7/13/2024,Mouse,Gadgets,USA,New York,56.95,530.85,261.66,0.1,13.38,Crypto,Direct,L. Martin,USD
15015,7,5455.555,1220.175,2699,Maria Lopez,6/14/2024,Smartphone,Gadgets,Germany,Berlin,988.34,916.9,463.32,0.15,3.8,Crypto,Online,A. Johnson,EUR
15016,2,1083.204,472.144,1228,John Smith,6/14/2025,Tablet,Electronic,UAE,Dubai,61.88,601.78,270.52,0.1,8.14,Crypto,Partner,S. Rossi,USD
15017,1,721.984,-88.856,2795,John Garcia,5/2/2024,Tablet,Tech,USA,New York,119.82,902.48,656.09,0.2,34.93,Cash,Retail,Unknown,USD
15018,7,5970.0515,2395.8815,2663,Mariam Dubois,8/11/2023,Keyboard,Tech,Morocco,Casablanca,491.33,1003.37,433.43,0.15,48.83,Cash,Retail,L. Martin,USD
15019,6,5627.097,1828.857,2078,Mariam Ibrahim,5/1/2023,Smartphone,Electronic,France,Paris,804.29,987.21,496,0.05,17.95,Bank Transfer,Partner,A. Johnson,USD
15020,3,263.904,45.604,2496,Noah Lopez,9/4/2023,Keyboard,Tech,Spain,Madrid,17.63,109.96,61,0.2,17.67,Cash,Partner,M. Lopez,USD
15021,3,99.348,-22.652,2395,Nora Haddad,2/1/2025,Smartphone,Electronic,USA,New York,11.53,38.96,31.57,0.15,15.76,Cash,Partner,K. Haddad,USD
15022,6,2146.932,750.612,2933,John Silva,12/3/2023,Laptop,Tech,France,Paris,318.48,397.58,172.43,0.1,43.26,Credit Card,Retail,Unknown,USD
15023,5,5545.435,1812.825,2068,Emma Chen,8/6/2024,Tablet,Electronic,USA,New York,675.5,1167.46,602.62,0.05,44.01,Credit Card,Partner,A. Johnson,EUR
15024,4,1381.356,323.816,2603,Noah Rahmani,6/30/2024,Phone,Tech,France,Paris,90.09,383.71,235.01,0.1,27.41,Credit Card,Direct,K. Haddad,USD
15025,6,6320.28,3312.46,1273,Ahmed Benali,3/1/2023,Keyboard,Electronic,USA,New York,405.47,1053.38,426.6,0,42.75,Credit Card,Retail,K. Haddad,MAD
15026,1,611.523,-19.097,2804,Ali Silva,5/11/2023,Tablet,Electronic,USA,New York,91.39,679.47,505.75,0.1,33.48,Bank Transfer,Retail,Unknown,EUR
15027,4,4942.44,1147.96,2957,Leo Ibrahim,12/7/2024,Phone,Gadgets,Morocco,Casablanca,524.17,1235.61,815.15,0,9.71,Credit Card,Online,Unknown,USD
15028,6,2849.364,621.764,2910,John Chen,3/11/2025,Tablet,Gadgets,Germany,Berlin,264.88,527.66,324.18,0.1,17.64,Credit Card,Retail,Unknown,USD
15029,6,303.195,87.975,1752,Maria Chen,11/20/2023,Phone,Tech,Germany,Berlin,51.51,59.45,24.02,0.15,19.59,PayPal,Direct,Unknown,MAD
15030,3,265.107,98.027,2413,Ali Kowalski,10/11/2023,Monitor,Electronic,Morocco,Casablanca,41.41,93.02,41.07,0.05,2.46,PayPal,Partner,Unknown,USD
15031,5,6128.245,251.465,1874,Luis Chen,8/21/2024,Laptop,Tech,Morocco,Casablanca,451.75,1441.94,1078.67,0.15,31.68,Credit Card,Online,S. Rossi,USD
15032,5,864.69,173.07,1795,Maria Smith,7/25/2024,Keyboard,Tech,Germany,Berlin,152.72,182.04,100.29,0.05,37.45,Credit Card,Online,L. Martin,MAD
15033,6,932.742,281.492,1639,Sara Chen,11/30/2023,Tablet,Gadgets,Spain,Madrid,59.05,172.73,92.01,0.1,40.14,Bank Transfer,Online,Unknown,MAD
15034,5,6662.205,2521.115,1366,Noah Kowalski,9/26/2023,Tablet,Electronic,UAE,Dubai,0,1480.49,822.16,0.1,30.29,PayPal,Online,A. Johnson,USD
15035,1,169.68,-49.46,2256,Sara Kowalski,3/26/2025,Keyboard,Electronic,Morocco,Casablanca,27.02,169.68,149.61,0,42.51,Credit Card,Online,Unknown,MAD
15036,4,2023.136,-173.074,2821,Lucas Khan,11/14/2023,Tablet,Electronic,USA,New York,336.67,632.23,457.48,0.2,29.62,PayPal,Online,A. Johnson,EUR
15037,1,1169.424,458.774,1679,Ahmed Kowalski,11/16/2024,Tablet,Tech,Morocco,Casablanca,132.34,1299.36,536.36,0.1,41.95,Cash,Online,L. Martin,USD
15038,1,88.3235,-35.2665,1786,Leo Benali,11/14/2024,Mouse,Tech,Spain,Madrid,12.07,103.91,68.53,0.15,42.99,Credit Card,Online,Unknown,EUR
15039,6,1281,408.26,1324,Fatima Benali,7/12/2023,Keyboard,Gadgets,USA,New York,168.5,213.5,110.59,0,40.7,Bank Transfer,Retail,K. Haddad,USD
15040,3,3640.005,1454.685,2562,Sara Garcia,6/4/2024,Phone,Electronic,Spain,Madrid,412.65,1348.15,587.72,0.1,9.51,Bank Transfer,Online,K. Haddad,USD
15041,6,3144.42,544.61,1592,Youssef Lopez,12/13/2024,Mouse,Tech,Germany,Berlin,441.92,582.3,352.82,0.1,40.97,Credit Card,Online,A. Johnson,USD
15042,5,5403.65,321.05,1756,Fatima Rahmani,1/15/2024,Laptop,Electronic,Morocco,Casablanca,424.56,1080.73,927.39,0,21.09,PayPal,Online,Unknown,USD
15043,1,1021.2665,381.1465,2120,Nora Dubois,7/29/2023,Headphone,Tech,France,Paris,75.49,1201.49,532.34,0.15,32.29,PayPal,Online,Unknown,USD
15044,4,1673.064,217.674,2242,Emma Rahmani,5/18/2024,Smartphone,Tech,USA,New York,112.1,464.74,323.45,0.1,49.49,Credit Card,Online,L. Martin,EUR
15045,7,4013.072,-721.108,1433,Ali Rahmani,2/27/2024,Keyboard,Gadgets,Morocco,Casablanca,583.09,716.62,590,0.2,21.09,Credit Card,Online,A. Johnson,USD
15046,4,5245.824,172.294,1616,Noah Rahmani,12/11/2024,Mouse,Electronic,Morocco,Casablanca,644.59,1380.48,1104.72,0.05,10.06,Credit Card,Direct,M. Lopez,USD
15047,4,617.814,-1517.266,1787,Sara Benali,12/18/2024,Mouse,Electronic,Spain,Madrid,110.18,181.71,496,0.15,40.9,PayPal,Online,L. Martin,MAD
15048,3,413.592,-38.328,2709,John Haddad,10/22/2023,Keyboard,Electronic,USA,New York,40.39,172.33,122.17,0.2,45.02,Cash,Online,M. Lopez,USD
15049,5,706.95,30.07,2408,Ali Kowalski,3/10/2024,Tablet,Tech,USA,New York,107.82,157.1,106.86,0.1,34.76,Credit Card,Partner,Unknown,USD
15050,2,736.236,-106.004,2784,Mariam Khan,2/7/2024,Mouse,Tech,Spain,Madrid,142.27,433.08,335.36,0.15,29.25,PayPal,Online,S. Rossi,USD
15051,4,2374.344,-20.096,1622,Sofia Haddad,6/14/2025,Keyboard,Tech,USA,New York,367.4,659.54,494.77,0.1,47.96,Crypto,Online,K. Haddad,MAD
15052,7,374.661,118.261,1487,Ali Kowalski,4/9/2024,Laptop,Electronic,UAE,Dubai,30.99,59.47,27.56,0.1,32.49,PayPal,Retail,Unknown,MAD
15053,4,4268.16,1161.76,2881,Ali Rahmani,9/19/2023,Keyboard,Tech,Morocco,Casablanca,549.37,1185.6,633.01,0.1,24.99,Credit Card,Online,S. Rossi,EUR
15054,4,590.786,13.796,1582,Luis Garcia,2/21/2024,Mouse,Electronic,Morocco,Casablanca,101.87,155.47,114.04,0.05,18.96,Bank Transfer,Online,M. Lopez,EUR
15055,3,394.929,-1154.251,2504,Sofia Khan,9/15/2023,Tablet,Tech,USA,New York,54.88,146.27,496,0.1,6.3,Bank Transfer,Direct,K. Haddad,USD
15056,6,5095.116,551.716,2395,Mariam Ibrahim,4/4/2023,Keyboard,Tech,France,Paris,0,943.54,754.64,0.1,15.56,Credit Card,Retail,M. Lopez,EUR
15057,4,2257.44,-496.35,1916,Fatima Benali,3/5/2023,Mouse,Gadgets,Germany,Berlin,320.09,705.45,607.24,0.2,4.74,Credit Card,Online,L. Martin,USD
15058,4,72.792,-10.908,1922,Sara Ibrahim,10/14/2024,Tablet,Electronic,UAE,Dubai,7.9,20.22,14.2,0.1,19,Bank Transfer,Online,Unknown,USD
15059,7,8122.31,-452.55,2490,Emma Garcia,3/17/2024,Phone,Tech,France,Paris,1218.63,1221.4,1050.73,0.05,1.12,Cash,Retail,K. Haddad,MAD
15060,6,6489.036,-1285.604,1752,Emma Kowalski,4/25/2024,Monitor,Electronic,USA,New York,1260.09,1272.36,1083.58,0.15,13.07,Cash,Partner,Unknown,EUR
15061,7,1337.049,286.189,1371,Nora Smith,4/30/2023,Laptop,Tech,Morocco,Casablanca,184.01,201.06,123.19,0.05,4.52,Bank Transfer,Direct,M. Lopez,EUR
15062,3,4267.248,372.458,2475,Noah Benali,2/21/2024,Headphone,Tech,Spain,Madrid,660.16,1497.28,1074.35,0.05,11.58,Bank Transfer,Online,A. Johnson,MAD
15063,2,1011.32,379.07,2384,Ahmed Dubois,10/11/2024,Phone,Gadgets,France,Paris,148.38,505.66,230.82,0,22.23,PayPal,Direct,L. Martin,USD
15064,1,481.1,-19.09,1247,Luis Silva,12/4/2024,Monitor,Electronic,UAE,Dubai,68.71,566,416.58,0.15,14.9,Credit Card,Retail,Unknown,MAD
15065,1,261.792,1.032,2733,Lucas Lopez,7/10/2024,Monitor,Tech,Spain,Madrid,30.48,327.24,230.22,0.2,0.06,Credit Card,Partner,S. Rossi,USD
15066,6,1370.625,-15.625,2411,John Rahmani,12/1/2024,Keyboard,Tech,Spain,Madrid,165.78,268.75,197.32,0.15,36.55,Bank Transfer,Online,A. Johnson,EUR
15067,7,9454.76,4325.66,2013,Lucas Garcia,9/15/2023,Smartphone,Tech,Germany,Berlin,488.33,1350.68,657.69,0,36.94,Cash,Online,S. Rossi,MAD
15068,5,4325.4,189.66,1347,Lucas Silva,3/4/2023,Headphone,Electronic,UAE,Dubai,537.95,961.2,715.34,0.1,21.09,Crypto,Direct,K. Haddad,EUR
15069,4,3764.992,827.722,2757,Nora Haddad,3/2/2023,Headphone,Electronic,UAE,Dubai,657.51,1176.56,562.38,0.2,30.24,Credit Card,Online,L. Martin,USD
15070,3,1322.448,440.278,2697,Sofia Kowalski,1/17/2023,Laptop,Tech,Morocco,Casablanca,133.47,551.02,241.46,0.2,24.32,Credit Card,Partner,A. Johnson,EUR
15071,7,6263.019,1042.439,1202,Luis Dubois,3/16/2025,Keyboard,Electronic,Morocco,Casablanca,505.57,994.13,670.56,0.1,21.09,Bank Transfer,Online,L. Martin,EUR
15072,7,2859.304,-484.766,1413,Youssef Rossi,9/6/2024,Monitor,Electronic,France,Paris,166.19,510.59,447.09,0.2,48.25,Crypto,Direct,Unknown,USD
15073,5,5120.5475,839.7275,1349,Ahmed Smith,3/30/2025,Mouse,Electronic,Morocco,Casablanca,819.48,1078.01,684.22,0.05,40.24,Crypto,Online,A. Johnson,USD
15074,7,2532.2535,362.2635,1469,Leo Khan,12/16/2023,Mouse,Electronic,Morocco,Casablanca,361.4,380.79,253.27,0.05,35.7,Cash,Direct,M. Lopez,EUR
15075,5,1961.775,696.965,1343,Noah Benali,11/7/2024,Headphone,Tech,USA,New York,366.01,435.95,176.62,0.1,15.7,PayPal,Online,Unknown,USD
15076,5,4680.81,-533.62,1619,Ahmed Kowalski,8/26/2023,Laptop,Electronic,UAE,Dubai,538.07,1040.18,926.73,0.1,42.71,Credit Card,Partner,K. Haddad,USD
15077,7,9487.45,4970.96,1351,Ahmed Haddad,3/17/2024,Keyboard,Gadgets,Morocco,Casablanca,676.67,1355.35,545.84,0,18.94,PayPal,Retail,A. Johnson,EUR
15078,6,5562.57,1447.33,1703,John Kowalski,4/2/2024,Headphone,Electronic,Germany,Berlin,569.6,1090.7,583.4,0.15,45.24,Credit Card,Online,Unknown,EUR
15079,7,6411.3,3040.83,1035,Emma Haddad,2/11/2024,Tablet,Electronic,Spain,Madrid,540.51,915.9,402.09,0,15.33,Crypto,Online,A. Johnson,USD
15080,5,3311.84,-911.93,1855,Sara Haddad,10/31/2023,Keyboard,Gadgets,France,Paris,641.56,827.96,708.23,0.2,41.06,Crypto,Partner,Unknown,EUR
15081,2,964.402,292.432,1194,Ali Khan,6/20/2023,Laptop,Tech,UAE,Dubai,152.74,507.58,251.09,0.05,17.05,Credit Card,Partner,S. Rossi,USD
15082,3,394.791,42.231,2306,Youssef Silva,7/26/2023,Mouse,Tech,USA,New York,28.12,154.82,102.67,0.15,16.43,Credit Card,Retail,K. Haddad,USD
15083,3,4058.76,1828.99,2873,Sofia Smith,3/23/2024,Phone,Electronic,Spain,Madrid,477.31,1352.92,573.09,0,33.19,Crypto,Retail,S. Rossi,EUR
15084,5,1082.61,233.84,2727,Luis Rahmani,9/26/2024,Headphone,Tech,Morocco,Casablanca,110.51,240.58,140.97,0.1,33.41,Crypto,Retail,K. Haddad,MAD
15085,7,-2809.73,-4691.66,1470,Emma Haddad,12/14/2024,Laptop,Electronic,USA,New York,386.29,-401.39,207.31,0,44.47,Credit Card,Online,K. Haddad,MAD
15086,1,1250.1715,260.8615,2103,Luis Lopez,12/6/2024,Tablet,Electronic,Morocco,Casablanca,180.3,1470.79,794.7,0.15,14.31,Credit Card,Direct,A. Johnson,USD
15087,3,2391.288,198.448,1539,Emma Rossi,2/16/2023,Phone,Electronic,Germany,Berlin,200.8,937.76,663.52,0.15,1.48,Bank Transfer,Retail,Unknown,EUR
15088,7,9600.29,3773.29,2003,Luis Silva,1/23/2025,Phone,Tech,UAE,Dubai,1167.03,1371.47,663.32,0,16.73,Crypto,Direct,K. Haddad,USD
15089,3,753.96,-253.84,1857,Mariam Chen,5/4/2025,Tablet,Electronic,USA,New York,144.98,314.15,273.11,0.2,43.49,Credit Card,Partner,L. Martin,EUR
15090,5,640.84,-99.04,2456,Leo Chen,7/1/2024,Headphone,Tech,Germany,Berlin,52.97,160.21,129.96,0.2,37.11,Crypto,Online,S. Rossi,USD
15091,5,842.625,31.285,1677,Luis Chen,5/14/2025,Mouse,Tech,Spain,Madrid,118.08,187.25,135.38,0.1,16.36,Credit Card,Partner,Unknown,EUR
15092,3,3953.313,480.653,1232,Lucas Chen,5/23/2024,Keyboard,Tech,Germany,Berlin,516.74,1464.19,984.03,0.1,3.83,Bank Transfer,Online,Unknown,MAD
15093,1,744.3365,-37.7635,2720,Emma Chen,12/24/2023,Headphone,Tech,Germany,Berlin,79.12,875.69,697.25,0.15,5.73,Credit Card,Online,Unknown,USD
15094,1,1190.856,-75.194,1435,Noah Ibrahim,1/20/2024,Headphone,Gadgets,Morocco,Casablanca,182.53,1488.57,1069.14,0.2,14.38,PayPal,Online,Unknown,USD
15095,2,756.483,-0.117,2113,Lucas Garcia,8/14/2024,Mouse,Tech,Morocco,Casablanca,96.01,444.99,319.75,0.15,21.09,Crypto,Direct,Unknown,USD
15096,6,2194.632,573.172,2935,Leo Ibrahim,1/17/2024,Phone,Tech,Morocco,Casablanca,214.69,430.32,233.81,0.15,3.91,Cash,Retail,K. Haddad,EUR
15097,2,753.872,240.392,2254,Noah Lopez,7/5/2023,Tablet,Tech,Morocco,Casablanca,78.62,471.17,196.96,0.2,40.94,PayPal,Partner,M. Lopez,MAD
15098,6,2108.238,587.798,1223,Sofia Chen,6/1/2025,Mouse,Electronic,USA,New York,233.35,413.38,211,0.15,21.09,Credit Card,Partner,Unknown,EUR
15099,4,4732.76,1060.52,2741,Youssef Rossi,6/26/2024,Mouse,Electronic,Germany,Berlin,398.49,1183.19,818.19,0,0.99,PayPal,Partner,S. Rossi,USD
15100,7,6479.536,2547.966,2450,Sofia Kowalski,5/7/2024,Mouse,Gadgets,Morocco,Casablanca,368.46,1157.06,505.87,0.2,22.02,Cash,Online,L. Martin,USD
15101,4,3750.846,1288.566,1356,Luis Dubois,10/23/2023,Mouse,Tech,Morocco,Casablanca,273.8,1103.19,543.55,0.15,14.28,PayPal,Direct,A. Johnson,MAD
15102,6,3234.114,904.654,2034,Ahmed Rahmani,6/24/2023,Laptop,Tech,Germany,Berlin,566.95,634.14,291.06,0.15,16.15,Credit Card,Online,A. Johnson,USD
15103,7,10278.45,1952.47,2579,Ahmed Ibrahim,6/5/2024,Tablet,Tech,France,Paris,1408.13,1468.35,988.1,0,1.15,PayPal,Online,S. Rossi,USD
15104,3,2190.564,385.904,1670,Fatima Khan,4/17/2025,Mouse,Tech,USA,New York,194.53,811.32,529.68,0.1,21.09,Bank Transfer,Online,A. Johnson,USD
15105,5,6025.77,1075.68,2675,Maria Rahmani,1/23/2025,Laptop,Electronic,Germany,Berlin,477.91,1339.06,889.88,0.1,22.78,Cash,Partner,Unknown,USD
15106,3,1884.1185,702.7285,2816,Sofia Smith,6/27/2024,Keyboard,Electronic,USA,New York,238.18,738.87,299.97,0.15,43.3,Credit Card,Partner,A. Johnson,USD
15107,5,3997.38,1083.71,2562,Youssef Dubois,7/28/2023,Laptop,Electronic,UAE,Dubai,514.32,940.56,475.81,0.15,20.3,Credit Card,Online,A. Johnson,EUR
15108,3,410.103,182.993,2494,John Chen,3/25/2023,Laptop,Electronic,USA,New York,20.81,151.89,65.12,0.1,10.94,PayPal,Online,Unknown,USD
15109,3,1631.2605,204.8705,1169,Nora Garcia,1/29/2025,Mouse,Gadgets,France,Paris,272.28,639.71,380.6,0.15,12.31,PayPal,Direct,K. Haddad,USD
15110,2,763.808,219.948,1636,Youssef Chen,1/23/2025,Keyboard,Gadgets,Spain,Madrid,135.87,477.38,201.75,0.2,4.49,Bank Transfer,Online,S. Rossi,USD
15111,1,100.53,-19.79,1791,Mariam Ibrahim,2/15/2023,Mouse,Electronic,Morocco,Casablanca,13.27,111.7,61.73,0.1,45.32,Bank Transfer,Direct,Unknown,EUR
15112,7,8780.31,230.21,1046,Maria Dubois,6/11/2024,Tablet,Electronic,USA,New York,1315.89,1393.7,1033.01,0.1,3.14,Cash,Online,K. Haddad,EUR
15113,3,933.5175,34.5275,1200,Ali Silva,9/11/2023,Smartphone,Electronic,Spain,Madrid,121.24,327.55,244.97,0.05,42.84,Bank Transfer,Retail,Unknown,EUR
15114,5,5893.9425,1876.5625,2674,Nora Khan,9/3/2024,Headphone,Tech,Germany,Berlin,385.95,1240.83,716.61,0.05,48.38,Credit Card,Retail,K. Haddad,EUR
15115,4,2453.432,1021.382,1207,Lucas Rahmani,5/20/2023,Phone,Electronic,Morocco,Casablanca,226.72,645.64,289.45,0.05,47.53,Crypto,Partner,A. Johnson,EUR
15116,4,3646.442,1374.492,2372,Nora Silva,5/14/2023,Headphone,Electronic,UAE,Dubai,335.43,959.59,483.23,0.05,3.6,Credit Card,Online,M. Lopez,USD
15117,1,132.7435,8.6635,1838,Lucas Dubois,11/18/2023,Monitor,Tech,UAE,Dubai,21.93,139.73,101.21,0.05,0.94,Bank Transfer,Partner,Unknown,USD
15118,7,5493.74,342.36,2005,Lucas Benali,10/13/2024,Keyboard,Electronic,France,Paris,652.03,784.82,637.25,0,38.6,Bank Transfer,Online,M. Lopez,USD
15119,4,395.732,-1626.488,2932,John Chen,2/22/2024,Tablet,Gadgets,France,Paris,0,104.14,496,0.05,38.22,Credit Card,Online,Unknown,USD
15120,1,35.513,-43.727,1206,Lucas Benali,9/29/2023,Laptop,Tech,USA,New York,4.46,41.78,26.73,0.15,48.05,Credit Card,Retail,K. Haddad,EUR
15121,7,7112.336,-2127.974,2796,Mariam Rahmani,3/18/2024,Laptop,Gadgets,Morocco,Casablanca,1388.17,1270.06,1120.87,0.2,6.05,Credit Card,Retail,Unknown,USD
15122,2,523.044,95.124,2517,Fatima Garcia,9/23/2023,Laptop,Tech,USA,New York,36.55,290.58,174.08,0.1,43.21,Crypto,Online,Unknown,USD
15123,6,7619.454,3192.444,1807,Emma Dubois,2/22/2025,Smartphone,Tech,Spain,Madrid,531.98,1411.01,644.7,0.1,26.83,PayPal,Online,Unknown,EUR
15124,1,247.779,69.229,1438,John Ibrahim,6/15/2024,Headphone,Tech,Morocco,Casablanca,43.76,275.31,126.88,0.1,7.91,Cash,Partner,A. Johnson,EUR
15125,4,822.206,135.776,2978,Luis Haddad,5/14/2025,Headphone,Electronic,Spain,Madrid,142.1,216.37,124.34,0.05,46.97,Bank Transfer,Retail,A. Johnson,USD
15126,4,1598.304,-213.986,1668,Ahmed Silva,9/9/2024,Mouse,Tech,Morocco,Casablanca,120.54,499.47,417.19,0.2,22.99,Credit Card,Retail,M. Lopez,MAD
15127,5,-4766.6725,-7321.2825,1954,Ali Haddad,8/3/2023,Headphone,Electronic,USA,New York,360.35,-1003.51,433.14,0.05,28.56,Credit Card,Direct,K. Haddad,EUR
15128,2,1889.02,594.37,1782,Ahmed Benali,4/7/2023,Mouse,Gadgets,France,Paris,339.82,944.51,455.47,0,43.89,Credit Card,Online,K. Haddad,USD
15129,6,5809.44,1735.63,2301,Sara Kowalski,6/22/2024,Tablet,Electronic,Morocco,Casablanca,0,1019.2,673.43,0.05,33.23,Crypto,Direct,S. Rossi,USD
15130,1,602.905,33.615,2691,John Benali,8/17/2023,Monitor,Gadgets,Spain,Madrid,73.3,709.3,494.52,0.15,1.47,Credit Card,Partner,A. Johnson,USD
15131,7,9097.9315,2831.9615,1075,Leo Garcia,3/27/2024,Phone,Tech,USA,New York,716,1368.11,789.84,0.05,21.09,Bank Transfer,Direct,M. Lopez,MAD
15132,4,2510.528,417.218,2934,John Rahmani,2/19/2025,Keyboard,Electronic,USA,New York,348.81,784.54,428.06,0.2,32.26,Cash,Direct,Unknown,USD
15133,5,1826.6075,304.9875,2114,Lucas Garcia,7/17/2023,Keyboard,Tech,Morocco,Casablanca,241.46,429.79,253.87,0.15,10.81,Credit Card,Retail,S. Rossi,EUR
15134,7,8754.473,2274.193,1042,Lucas Chen,5/12/2023,Keyboard,Tech,USA,New York,1008.3,1471.34,778.11,0.15,25.21,PayPal,Retail,A. Johnson,USD
15135,7,7835.688,2367.518,1317,Sara Khan,4/8/2024,Laptop,Electronic,Spain,Madrid,1054.3,1243.76,624.23,0.1,44.26,PayPal,Online,Unknown,EUR
15136,7,3307.045,822.005,1339,Emma Khan,8/30/2023,Headphone,Gadgets,Germany,Berlin,350.93,497.3,298.02,0.05,47.97,PayPal,Retail,K. Haddad,USD
15137,2,1998.299,136.499,1189,Noah Kowalski,2/17/2024,Headphone,Tech,UAE,Dubai,120.01,1175.47,861.85,0.15,18.09,Cash,Direct,L. Martin,EUR
15138,6,4313.361,813.011,2578,Emma Kowalski,2/8/2025,Phone,Tech,Morocco,Casablanca,702.28,756.73,462.83,0.05,21.09,PayPal,Online,S. Rossi,USD
15139,1,1356.125,28.765,1574,Sara Chen,4/13/2023,Laptop,Tech,Spain,Madrid,180.43,1427.5,1143.09,0.05,3.84,Credit Card,Online,A. Johnson,MAD
15140,5,1781.325,499.555,1026,Leo Garcia,5/11/2025,Headphone,Electronic,USA,New York,199.11,395.85,210.24,0.1,31.46,Crypto,Direct,Unknown,USD
15141,3,3927.18,1322.5,1897,Luis Haddad,3/20/2025,Mouse,Gadgets,France,Paris,236.12,1309.06,782.49,0,21.09,PayPal,Online,A. Johnson,USD
15142,3,610.419,-20.491,1222,Lucas Rossi,10/26/2023,Keyboard,Tech,Morocco,Casablanca,86.03,239.38,179.54,0.15,6.26,Crypto,Retail,A. Johnson,EUR
15143,2,582.272,37.762,1280,Mariam Rossi,3/9/2024,Headphone,Electronic,Germany,Berlin,95.29,363.92,203.28,0.2,42.66,Crypto,Retail,Unknown,USD
15144,6,4050.24,1313.69,2169,Mariam Chen,5/25/2025,Mouse,Tech,France,Paris,346.86,843.8,394.06,0.2,25.33,PayPal,Partner,K. Haddad,USD
15145,2,1122.39,-98.42,2400,Mariam Kowalski,6/15/2024,Headphone,Electronic,USA,New York,203.72,623.55,496,0.1,25.09,Bank Transfer,Online,L. Martin,EUR
15146,7,3345.048,-80.892,1487,Sofia Benali,5/1/2025,Mouse,Electronic,France,Paris,413.92,530.96,426.69,0.1,25.19,PayPal,Direct,A. Johnson,USD
15147,4,4717.908,289.628,2215,Maria Ibrahim,5/2/2024,Monitor,Electronic,Morocco,Casablanca,451.82,1387.62,988.19,0.15,23.7,PayPal,Partner,K. Haddad,EUR
15148,5,695.7,-1905.64,2696,Leo Garcia,1/29/2023,Tablet,Tech,Morocco,Casablanca,113.65,154.6,496,0.1,7.69,Credit Card,Online,S. Rossi,MAD
15149,7,7065.3275,-24.0525,2621,Mariam Lopez,7/31/2024,Mouse,Electronic,Morocco,Casablanca,887.67,1187.45,885.83,0.15,0.9,Cash,Partner,L. Martin,USD
15150,1,957.797,-105.023,2197,Fatima Lopez,11/9/2024,Mouse,Electronic,Morocco,Casablanca,82.52,1126.82,973.19,0.15,7.11,Bank Transfer,Direct,S. Rossi,USD
15151,6,4651.968,480.518,2193,Ali Smith,11/8/2024,Keyboard,Gadgets,France,Paris,735.08,969.16,568.44,0.2,25.73,Cash,Retail,K. Haddad,MAD
15152,7,3473.008,-271.322,2084,Maria Kowalski,5/15/2025,Headphone,Electronic,Germany,Berlin,177.25,620.18,506.57,0.2,21.09,Credit Card,Partner,A. Johnson,MAD
15153,6,1879.119,476.429,1052,Youssef Khan,5/19/2023,Laptop,Tech,France,Paris,362.23,329.67,170.08,0.05,19.98,Bank Transfer,Partner,L. Martin,EUR
15154,2,438.923,82.673,1553,Ali Silva,1/9/2025,Mouse,Tech,USA,New York,34.42,258.19,152.5,0.15,16.83,Credit Card,Online,Unknown,USD
15155,2,-626.04,-1033.17,2140,Ali Khan,4/10/2024,Headphone,Tech,Germany,Berlin,48.44,-313.02,177.72,0,3.25,Cash,Partner,Unknown,EUR
